date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
02-04-15,shot and Tasered,gun,63,M,W,Metropolis,IL,TRUE,attack,Not fleeing,FALSE,-88.677,37.176
03-04-15,shot,knife,38,M,W,Winchester,VA,FALSE,other,Not fleeing,TRUE,-78.128,39.191
04-04-15,shot,gun,17,M,B,Zion,IL,FALSE,attack,Foot,FALSE,-87.845,42.452
04-04-15,shot,gun,31,M,B,Orange,CA,FALSE,attack,Not fleeing,TRUE,-117.852,33.836
04-04-15,shot,gun,34,M,W,Edgewood,NM,TRUE,attack,Car,FALSE,-106.193,35.056
04-04-15,shot and Tasered,unarmed,50,M,B,North Charleston,SC,FALSE,other,Foot,FALSE,-80.014,32.899
05-04-15,shot,knife,51,M,W,Phoenix,AZ,TRUE,other,Not fleeing,FALSE,-112.144,33.655
05-04-15,shot,gun,56,M,W,Tehachapi,CA,FALSE,attack,Not fleeing,FALSE,-118.414,35.127
06-04-15,shot,gun,23,M,W,Indianapolis,IN,TRUE,attack,Not fleeing,FALSE,-86.273,39.681
06-04-15,shot,gun,25,M,B,Harvey,LA,FALSE,attack,Foot,FALSE,-90.048,29.877
06-04-15,shot,gun,31,M,W,Jefferson County,ID,FALSE,attack,Car,FALSE,-112.049,43.642
07-04-15,shot,gun,32,M,W,Pottawatomie County,OK,FALSE,attack,Car,FALSE,-97.057,35.339
08-04-15,shot,gun,60,M,W,San Antonio,TX,FALSE,attack,Car,FALSE,-98.427,29.489
08-04-15,shot,,42,M,B,Valdosta,GA,FALSE,attack,Car,FALSE,-83.333,30.845
08-04-15,shot,gun,39,M,H,Los Angeles,CA,FALSE,attack,Foot,FALSE,-118.212,34.041
08-04-15,shot,knife,28,M,A,Sunnyvale,CA,TRUE,other,Not fleeing,FALSE,-121.995,37.404
09-04-15,shot,sword,22,M,W,Navarre,FL,FALSE,attack,Not fleeing,FALSE,-86.835,30.413
09-04-15,shot,gun,29,M,B,Monon,IN,FALSE,attack,Car,FALSE,-86.879,40.879
09-04-15,shot,gun,31,M,W,Straban Township,PA,TRUE,attack,Not fleeing,FALSE,-77.158,39.859
09-04-15,shot,gun,28,M,W,Boiling Springs,SC,FALSE,attack,Not fleeing,FALSE,-82.006,35.023
09-04-15,shot and Tasered,,54,M,,Kellyville,OK,FALSE,attack,Other,FALSE,-96.277,35.954
10-04-15,shot,knife,21,M,H,Corning,CA,FALSE,attack,Not fleeing,FALSE,-122.202,39.935
10-04-15,shot,gun,38,M,W,Topeka,KS,FALSE,attack,Car,FALSE,-95.762,39.054
11-04-15,shot,gun,66,M,W,Sand Springs,OK,TRUE,attack,Not fleeing,TRUE,-96.134,36.092
12-04-15,shot,gun,36,M,B,Indianapolis,IN,FALSE,attack,Foot,TRUE,-86.109,39.813
12-04-15,shot,machete,83,M,W,Oklahoma City,OK,TRUE,other,Not fleeing,FALSE,-97.34,35.404
12-04-15,shot,gun,32,M,W,Salemburg,NC,TRUE,attack,Car,FALSE,-78.491,35.064
13-04-15,shot,gun,27,M,H,Alton,IL,FALSE,attack,Not fleeing,FALSE,-90.135,38.892
14-04-15,shot,undetermined,26,M,B,DeSoto,TX,FALSE,undetermined,Foot,FALSE,-96.823,32.662
14-04-15,shot,machete,31,M,W,Jonesboro,AR,TRUE,attack,Not fleeing,FALSE,-90.718,35.834
15-04-15,shot,gun,22,M,B,Miami,FL,FALSE,undetermined,Foot,FALSE,-80.212,25.844
15-04-15,shot,knife,41,M,B,Spartanburg,SC,FALSE,attack,Not fleeing,FALSE,-81.912,34.904
15-04-15,shot,unarmed,41,M,B,Houston,TX,FALSE,other,Car,FALSE,-95.173,29.806
15-04-15,shot,toy weapon,51,M,W,Columbia,MO,FALSE,attack,Car,TRUE,-92.326,38.948
15-04-15,shot,gun,72,M,W,Cañon City,CO,TRUE,attack,Not fleeing,FALSE,-105.192,38.446
15-04-15,shot,toy weapon,52,M,H,Montclair,CA,TRUE,attack,Not fleeing,FALSE,-117.721,34.051
16-04-15,shot,knife,47,M,H,Shafter,CA,FALSE,other,Not fleeing,FALSE,-119.281,35.5
17-04-15,shot,gun,18,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.572,41.761
17-04-15,shot,gun,29,M,H,Hemet,CA,FALSE,attack,Not fleeing,FALSE,-116.954,33.744
17-04-15,shot,knife,23,M,B,Jennings,MO,TRUE,other,Not fleeing,TRUE,-90.244,38.724
18-04-15,shot,gun,43,M,H,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE,-112.039,33.48
18-04-15,shot,gun,45,M,W,Panama City,FL,FALSE,attack,Not fleeing,FALSE,-85.702,30.171
19-04-15,shot,gun,40,M,W,Wilmore,KY,TRUE,attack,Not fleeing,FALSE,-84.66,37.868
19-04-15,shot,knife,44,M,W,Sidney,NE,FALSE,attack,Not fleeing,FALSE,-102.983,41.122
20-04-15,shot,gun,25,M,H,Mission,TX,FALSE,other,Not fleeing,FALSE,-98.35,26.282
21-04-15,shot,unarmed,37,M,N,Lakewood,WA,TRUE,other,Foot,FALSE,-122.485,47.16
21-04-15,shot,knife,59,M,W,Irmo,SC,TRUE,other,Not fleeing,FALSE,-81.2,34.073
21-04-15,shot,knife,35,M,H,Los Angeles,CA,TRUE,other,Not fleeing,FALSE,-118.205,34.072
21-04-15,shot,,35,M,B,Trenton,NJ,FALSE,attack,Not fleeing,FALSE,-74.252,40.713
22-04-15,shot,unarmed,18,M,B,Portsmouth,VA,FALSE,undetermined,Not fleeing,FALSE,-76.34,36.83
22-04-15,shot,knife,51,M,H,Bisbee,AZ,FALSE,other,Not fleeing,FALSE,-109.917,31.401
22-04-15,shot,gun,30,M,W,Queens,NY,TRUE,attack,Foot,FALSE,-73.794,40.71
22-04-15,shot,gun,31,M,B,Fort Worth,TX,FALSE,attack,Foot,FALSE,-97.304,32.769
22-04-15,shot,gun,39,M,A,Eldorado Springs,CO,FALSE,attack,Not fleeing,FALSE,-105.257,39.938
23-04-15,shot,gun,26,M,W,Sylmar,CA,TRUE,attack,Not fleeing,FALSE,-118.438,34.323
23-04-15,shot,gun,51,M,W,Rufe,OK,FALSE,attack,Not fleeing,FALSE,-95.157,34.133
23-04-15,shot,unarmed,19,M,H,Long Beach,CA,FALSE,other,Not fleeing,FALSE,-118.174,33.781
24-04-15,shot,,46,F,W,Windsor,CA,FALSE,attack,Car,FALSE,-122.792,38.375
24-04-15,shot,gun,49,M,W,Eugene,OR,FALSE,attack,Not fleeing,FALSE,-122.997,44.914
24-04-15,shot,gun,63,M,W,Miami,OK,FALSE,attack,Car,FALSE,-94.887,36.897
24-04-15,shot,gun,20,M,B,Trinidad,CO,FALSE,attack,Foot,TRUE,-104.493,37.176
25-04-15,shot,machete,25,M,W,Victoria,TX,TRUE,other,Not fleeing,TRUE,-97.001,28.878
25-04-15,shot,unarmed,24,M,B,New York,NY,TRUE,attack,Foot,FALSE,-73.982,40.725
25-04-15,shot,knife,58,M,W,Clermont,FL,TRUE,other,Not fleeing,FALSE,-81.812,28.567
26-04-15,shot,unarmed,29,M,W,Bunch,OK,FALSE,attack,Not fleeing,FALSE,-94.772,35.745
26-04-15,shot,gun,76,M,W,Kings County,CA,FALSE,attack,Not fleeing,FALSE,-119.601,36.211
26-04-15,shot,gun,45,M,W,Fountain Valley,CA,FALSE,attack,Not fleeing,FALSE,-117.956,33.696
27-04-15,shot,hammer,20,M,B,Detroit,MI,FALSE,other,Not fleeing,FALSE,-83.236,42.366
28-04-15,shot,gun,58,M,W,Mansfield,OH,FALSE,attack,Not fleeing,FALSE,-82.516,40.739
28-04-15,shot,gun,21,M,B,New Orleans,LA,FALSE,attack,Not fleeing,TRUE,-89.966,30.019
28-04-15,shot,gun,27,M,W,Marion,IL,TRUE,attack,Not fleeing,FALSE,-88.941,37.731
29-04-15,shot,knife,26,M,W,Chickasha,OK,FALSE,other,Foot,FALSE,-97.949,35.04
29-04-15,shot,gun,33,M,H,Mesa,AZ,TRUE,attack,Not fleeing,FALSE,-111.8,33.39
29-04-15,shot,gun,27,M,H,Elk Grove,CA,FALSE,attack,Not fleeing,FALSE,-121.492,38.37
29-04-15,shot,gun,25,F,B,Atlanta,GA,FALSE,attack,Not fleeing,FALSE,-84.39,33.752
29-04-15,shot,gun,53,M,B,Emporia,VA,TRUE,attack,Not fleeing,FALSE,-77.502,36.611
29-04-15,shot,gun,53,M,W,Nashville,TN,TRUE,attack,Not fleeing,FALSE,-86.779,36.054
30-04-15,shot,unarmed,42,M,O,San Diego,CA,TRUE,other,Not fleeing,TRUE,-117.206,32.754
30-04-15,shot and Tasered,metal object,22,M,H,El Paso,TX,FALSE,other,Not fleeing,FALSE,-106.342,31.694
02-05-15,shot,gun,52,M,W,Smyrna,DE,FALSE,attack,Not fleeing,TRUE,-75.603,39.28
03-05-15,shot,gun,36,M,W,Roosevelt,UT,TRUE,attack,Not fleeing,TRUE,-109.996,40.306
03-05-15,shot,gun,30,M,B,Garland,TX,FALSE,attack,Not fleeing,FALSE,-96.642,32.958
03-05-15,shot,gun,34,M,O,Garland,TX,FALSE,attack,Not fleeing,FALSE,-96.642,32.958
03-05-15,shot,gun,44,M,H,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE,-106.687,35.052
03-05-15,shot,gun,53,M,W,Chavies,KY,FALSE,attack,Not fleeing,FALSE,-83.245,37.38
04-05-15,shot,toy weapon,36,M,W,Kennewick,WA,TRUE,attack,Not fleeing,FALSE,-119.168,46.202
05-05-15,shot,unarmed,29,M,B,Venice,CA,FALSE,attack,Not fleeing,TRUE,-118.472,33.988
05-05-15,shot,knife,32,M,A,South El Monte,CA,FALSE,attack,Not fleeing,FALSE,-118.044,34.054
05-05-15,shot,gun,46,M,W,Pulaski,VA,TRUE,attack,Not fleeing,FALSE,-80.746,37.058
06-05-15,shot,gun,18,M,W,Wake Forest,NC,FALSE,attack,Car,FALSE,-78.526,35.951
07-05-15,shot,knife,72,M,,Lawrenceville,GA,TRUE,other,Not fleeing,FALSE,-84.087,33.933
07-05-15,shot,knife,38,M,W,Beacon,NY,FALSE,other,Car,FALSE,-73.98,41.518
07-05-15,shot,,21,M,B,Cerritos,CA,FALSE,attack,Car,FALSE,-118.05,33.874
08-05-15,shot,sword,35,M,W,Kearny,AZ,FALSE,attack,Not fleeing,FALSE,-110.923,33.079
08-05-15,shot,gun,58,M,W,Constantia,NY,TRUE,attack,Not fleeing,FALSE,-76.008,43.266
08-05-15,shot,gun,48,M,B,Harvey,LA,FALSE,attack,Not fleeing,FALSE,-90.072,29.86
08-05-15,shot,,31,M,B,Fridley,MN,FALSE,attack,Car,FALSE,-93.266,45.07
10-05-15,shot,gun,47,M,W,Tacoma,WA,FALSE,attack,Not fleeing,FALSE,-122.489,47.229
10-05-15,shot,,34,M,B,Landover,MD,FALSE,other,Car,FALSE,-76.875,38.902
11-05-15,shot,,30,M,B,Fort Worth,TX,FALSE,attack,Car,FALSE,-97.395,32.661
11-05-15,shot,knife,28,M,W,St. Augustine,FL,TRUE,other,Not fleeing,FALSE,-81.481,29.973
12-05-15,shot,gun,28,M,B,Jacksonville,FL,FALSE,other,Foot,FALSE,-81.739,30.213
12-05-15,shot,undetermined,40,M,W,Rancho Santa Margarita,CA,TRUE,other,Not fleeing,FALSE,-117.613,33.655
12-05-15,shot and Tasered,gun,46,M,O,Honolulu,HI,FALSE,attack,Not fleeing,FALSE,-157.862,21.31
14-05-15,shot,gun,37,M,W,Portage,MI,TRUE,attack,Car,FALSE,-85.641,42.229
14-05-15,shot,gun,53,M,W,St. Augustine,FL,TRUE,attack,Not fleeing,FALSE,-81.278,29.85
15-05-15,shot,gun,41,M,W,Rockford,IL,TRUE,attack,Not fleeing,FALSE,-89.069,42.25
15-05-15,shot,toy weapon,42,M,W,Sacramento,CA,TRUE,attack,Not fleeing,FALSE,-121.434,38.552
16-05-15,shot,gun,45,M,B,Harvey,IL,FALSE,attack,Foot,FALSE,-87.634,41.603
17-05-15,shot,gun,34,M,W,San Diego,CA,TRUE,attack,Foot,TRUE,-117.154,32.802
17-05-15,shot,gun,18,M,W,St. Petersburg,FL,TRUE,attack,Not fleeing,FALSE,-82.659,27.82
17-05-15,shot,sword,27,M,W,Ruidoso,NM,FALSE,other,Not fleeing,FALSE,-105.673,33.357
19-05-15,shot,unarmed,54,M,H,Arlington,VA,FALSE,attack,Not fleeing,FALSE,-77.105,38.873
19-05-15,shot,gun,35,M,W,Cabot,AR,FALSE,attack,Not fleeing,FALSE,-92.008,34.967
19-05-15,shot,gun,17,M,W,Grand Junction,CO,FALSE,attack,Other,FALSE,-108.556,39.074
20-05-15,shot,gun,29,M,B,Lancaster,PA,FALSE,attack,Not fleeing,FALSE,-76.3,40.042
20-05-15,shot,gun,38,M,B,Owensboro,KY,FALSE,attack,Not fleeing,FALSE,-87.123,37.724
20-05-15,shot,gun,26,M,B,Omaha,NE,FALSE,attack,Not fleeing,FALSE,-95.957,41.324
20-05-15,shot and Tasered,knife,52,M,W,Green,OH,FALSE,other,Not fleeing,FALSE,-81.429,40.965
20-05-15,shot and Tasered,knife,39,F,W,Gillette,WY,FALSE,other,Car,FALSE,-105.45,44.302
21-05-15,shot,gun,22,M,H,El Paso,TX,TRUE,undetermined,Not fleeing,FALSE,-106.423,31.904
21-05-15,shot,knife,29,M,B,Ft. Lauderdale,FL,FALSE,attack,Not fleeing,FALSE,-80.184,26.107
21-05-15,shot,knife,43,M,W,North Charleston,SC,FALSE,attack,Not fleeing,FALSE,-80.078,32.858
21-05-15,shot,knife,24,M,H,Hackensack,NJ,TRUE,other,Not fleeing,FALSE,-74.041,40.901
21-05-15,shot,gun,32,M,B,Charleston,SC,FALSE,attack,Not fleeing,FALSE,-79.938,32.778
22-05-15,shot,toy weapon,40,M,W,Somerset,PA,FALSE,attack,Not fleeing,FALSE,-79.075,40.033
23-05-15,shot,gun,47,M,W,Sedalia,MO,FALSE,attack,Not fleeing,FALSE,-93.515,38.658
23-05-15,shot,gun,40,M,W,Eagar,AZ,FALSE,attack,Car,FALSE,-109.33,34.094
23-05-15,shot,gun,25,M,B,Detroit,MI,TRUE,attack,Not fleeing,FALSE,-83.187,42.386
25-05-15,shot,gun,31,F,W,Austin,TX,TRUE,attack,Not fleeing,FALSE,-97.721,30.332
25-05-15,shot,knife,36,M,B,Huntsville,AL,TRUE,attack,Not fleeing,FALSE,-86.564,34.614
26-05-15,shot,gun,51,M,B,Queens,NY,FALSE,attack,Not fleeing,FALSE,-73.889,40.657
26-05-15,shot,undetermined,24,M,W,Bossier City,LA,FALSE,attack,Not fleeing,FALSE,-93.708,32.517
26-05-15,shot,gun,62,M,W,Snohomish,WA,TRUE,attack,Not fleeing,FALSE,-122.014,47.838
27-05-15,shot,knife,39,M,W,Ideal Beach,NJ,FALSE,attack,Not fleeing,FALSE,-74.113,40.444
27-05-15,shot,toy weapon,24,M,W,Edmond,OK,TRUE,attack,Not fleeing,FALSE,-97.455,35.634
27-05-15,shot,knife,57,M,W,Rockville,GA,TRUE,attack,Not fleeing,FALSE,-83.206,33.344
27-05-15,shot and Tasered,unarmed,20,M,O,Long Beach,CA,FALSE,other,Not fleeing,FALSE,-118.139,33.785
27-05-15,shot and Tasered,screwdriver,33,M,W,Alpine,CA,TRUE,other,Not fleeing,FALSE,-116.699,32.751
28-05-15,shot,gun,60,M,W,Lancaster,SC,FALSE,attack,Not fleeing,FALSE,-80.797,34.794
28-05-15,shot,gun,32,M,B,Northglenn,CO,FALSE,attack,Not fleeing,FALSE,-104.976,39.894
28-05-15,shot,gun,40,M,B,Carrollton,GA,FALSE,attack,Not fleeing,FALSE,-85.049,33.59
28-05-15,shot and Tasered,lawn mower blade,18,M,W,Trenton,MI,FALSE,attack,Not fleeing,FALSE,-83.216,42.14
29-05-15,shot,knife,36,M,B,Lyndhurst,NJ,FALSE,other,Not fleeing,FALSE,-74.125,40.812
29-05-15,shot,gun,35,M,W,Okmulgee County,OK,FALSE,attack,Not fleeing,FALSE,-95.891,35.842
29-05-15,shot,gun,55,M,W,Wilderville,OR,FALSE,attack,Not fleeing,FALSE,-123.446,42.36
30-05-15,shot,unarmed,19,M,W,Cottonwood,AZ,FALSE,attack,Foot,FALSE,-111.986,34.69
30-05-15,shot,toy weapon,39,M,H,Nashville,TN,FALSE,attack,Not fleeing,FALSE,-86.709,36.126
31-05-15,shot,gun,40,M,,Medford,OR,TRUE,attack,Not fleeing,FALSE,-122.832,42.311
31-05-15,shot,toy weapon,47,M,W,Palestine,TX,FALSE,attack,Not fleeing,TRUE,-95.616,31.734
01-06-15,shot,gun,23,M,W,Greece,NY,TRUE,attack,Other,FALSE,-77.694,43.208
02-06-15,shot,knife,26,M,B,Roslindale,MA,FALSE,other,Not fleeing,FALSE,-71.14,42.276
02-06-15,shot,knife,26,M,W,Azle,TX,TRUE,attack,Not fleeing,FALSE,-97.517,32.869
03-06-15,shot,gun,18,M,H,Ellis County,TX,TRUE,attack,Car,FALSE,-96.864,32.301
03-06-15,shot,knife,33,M,H,Fuqua,TX,FALSE,other,Car,FALSE,-95.214,29.619
03-06-15,shot,gun,56,M,W,Byram,NJ,TRUE,attack,Not fleeing,FALSE,-74.741,40.953
03-06-15,shot,gun,46,M,H,Delano,CA,FALSE,attack,Car,FALSE,-119.223,35.787
03-06-15,shot and Tasered,unarmed,36,M,H,Los Lunas,NM,FALSE,attack,Not fleeing,FALSE,-106.756,34.751
05-06-15,shot,gun,50,M,H,Santa Maria,CA,FALSE,attack,Not fleeing,FALSE,-120.439,34.97
05-06-15,shot,vehicle,45,F,W,Morgantown,WV,FALSE,other,Car,FALSE,-79.907,39.623
06-06-15,shot,gun,53,M,W,North Port,FL,FALSE,attack,Not fleeing,FALSE,-82.25,27.059
06-06-15,shot,gun,45,M,H,Watsonsville,CA,FALSE,attack,Foot,FALSE,-121.751,36.905
06-06-15,shot,box cutter,42,M,W,Midland,TX,TRUE,other,Not fleeing,FALSE,-102.139,32.009
06-06-15,shot,gun,27,M,H,Strasburg,CO,FALSE,attack,Car,FALSE,-104.326,39.734
06-06-15,shot and Tasered,gun,30,M,B,Oakland,CA,FALSE,attack,Not fleeing,TRUE,-122.243,37.809
07-06-15,shot,gun,36,M,W,Melbourne,FL,FALSE,attack,Not fleeing,FALSE,-80.606,28.084
07-06-15,shot,gun,58,M,W,Woodland,WA,TRUE,attack,Not fleeing,FALSE,-122.75,45.903
08-06-15,shot,gun,54,M,,Beech Grove,IN,TRUE,attack,Not fleeing,FALSE,-86.086,39.722
08-06-15,shot,knife,30,M,H,Anaheim,CA,TRUE,other,Not fleeing,TRUE,-117.922,33.847
08-06-15,shot,gun,69,M,W,Sun City,AZ,TRUE,attack,Not fleeing,FALSE,-112.257,33.631
09-06-15,shot,unarmed,30,M,W,Findlay,OH,FALSE,attack,Not fleeing,FALSE,-83.662,41.037
09-06-15,shot,gun,45,M,W,Tomball,TX,FALSE,attack,Car,FALSE,-95.617,30.031
09-06-15,shot,gun,22,M,B,Cincinnati,OH,FALSE,attack,Not fleeing,FALSE,-84.546,39.164
09-06-15,shot,unarmed,28,M,W,Des Moines,IA,FALSE,other,Car,FALSE,-93.698,41.623
10-06-15,shot,gun,19,M,B,Bronx,NY,FALSE,attack,Not fleeing,FALSE,-73.896,40.856
11-06-15,shot,gun,40,M,B,Pompano Beach,FL,FALSE,attack,Not fleeing,FALSE,-80.105,26.276
11-06-15,shot,gun,86,M,,Columbia,TN,TRUE,attack,Not fleeing,FALSE,-86.943,35.633
11-06-15,shot,undetermined,46,M,B,Miami,FL,FALSE,other,Not fleeing,FALSE,-80.2,25.787
11-06-15,shot,gun,28,M,H,Bexar County,TX,TRUE,attack,Not fleeing,FALSE,-98.355,29.523
11-06-15,shot,knife,22,M,H,Hackensack,NJ,TRUE,other,Not fleeing,FALSE,-74.04,40.907
12-06-15,shot,toy weapon,17,F,W,Kokomo,IN,TRUE,attack,Not fleeing,FALSE,-86.165,40.469
13-06-15,shot,gun,46,M,W,Fort Wayne,IN,FALSE,attack,Not fleeing,FALSE,-85.156,41.098
13-06-15,shot,flagpole,35,M,B,Louisville,KY,FALSE,other,Not fleeing,FALSE,-85.76,38.235
13-06-15,shot,guns and explosives,35,M,W,Hutchins,TX,TRUE,attack,Not fleeing,FALSE,-96.708,32.648
14-06-15,shot,,28,M,H,Stockton,CA,FALSE,attack,Car,FALSE,-121.343,37.977
14-06-15,shot,gun,15,M,W,Cocoa,FL,TRUE,attack,Not fleeing,FALSE,-80.792,28.36
15-06-15,shot,unarmed,22,M,B,South Lake Tahoe,CA,FALSE,other,Foot,FALSE,-119.951,38.951
16-06-15,shot,gun,28,M,H,Visalia,CA,FALSE,attack,Not fleeing,FALSE,-119.313,36.305
16-06-15,shot,gun,31,M,N,Wood Lake,ND,FALSE,attack,Not fleeing,FALSE,-98.863,47.937
17-06-15,shot,gun,40,F,W,Clanton,AL,FALSE,attack,Car,FALSE,-86.625,32.886
17-06-15,shot,gun,48,M,W,Hobbs,NM,TRUE,attack,Not fleeing,FALSE,-103.135,32.732
18-06-15,shot,knife,58,M,W,Coney Island,NY,FALSE,attack,Foot,FALSE,-73.968,40.576
19-06-15,shot,knife,44,M,H,Boston,MA,TRUE,other,Foot,FALSE,-71.101,42.351
19-06-15,shot,gun,21,M,B,Cincinnati,OH,TRUE,attack,Not fleeing,FALSE,-84.394,39.156
19-06-15,shot,gun,50,M,H,Greeley,CO,FALSE,attack,Not fleeing,FALSE,-104.704,40.427
20-06-15,shot,gun,23,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.573,41.766
21-06-15,shot,unarmed,24,M,H,Azusa,CA,TRUE,other,Not fleeing,FALSE,-117.9,34.129
21-06-15,shot,cordless drill,49,M,W,Houston,TX,TRUE,other,Not fleeing,FALSE,-95.442,30.03
22-06-15,shot,gun,60,M,W,Ronda,NC,FALSE,attack,Foot,FALSE,-80.887,36.229
22-06-15,shot,gun,35,M,H,Citrus Heights,CA,FALSE,attack,Not fleeing,FALSE,-121.29,38.677
22-06-15,shot,gun,29,M,W,Augusta,GA,TRUE,attack,Not fleeing,FALSE,-82.02,33.415
22-06-15,shot,gun,20,M,B,Pittsburgh,PA,FALSE,attack,Car,FALSE,-80.005,40.409
23-06-15,shot,unarmed,34,M,W,Indianapolis,IN,FALSE,other,Car,FALSE,-86.12,39.826
23-06-15,shot,knife,22,M,W,Hutchinson,KS,FALSE,attack,Not fleeing,FALSE,-97.944,38.063
23-06-15,shot,knife,49,M,W,Weatherford,TX,TRUE,other,Foot,FALSE,-97.795,32.736
23-06-15,shot,gun,32,M,W,Omaha,NE,FALSE,attack,Not fleeing,FALSE,-96.158,41.278
24-06-15,shot,gun,26,M,B,York County,VA,FALSE,attack,Not fleeing,TRUE,-76.517,37.179
25-06-15,shot,unarmed,41,M,B,Owings Mills,MD,TRUE,other,Not fleeing,FALSE,-76.806,39.411
25-06-15,shot,gun,61,M,W,Fresno,CA,FALSE,attack,Not fleeing,FALSE,-119.659,37.08
26-06-15,shot,gun,49,M,W,Malone,NY,FALSE,attack,Other,FALSE,-74.285,44.743
26-06-15,shot,gun,28,M,H,San Antonio,TX,FALSE,other,Foot,FALSE,-98.64,29.418
27-06-15,shot,gun,35,M,W,Tahlequah,OK,FALSE,attack,Not fleeing,TRUE,-94.979,35.909
28-06-15,shot,toy weapon,29,M,W,Portland,OR,FALSE,attack,Not fleeing,FALSE,-122.536,45.536
29-06-15,shot,gun,51,M,W,Edinburg,NY,TRUE,attack,Not fleeing,FALSE,-74.069,43.208
30-06-15,shot,gun,52,M,W,Franklin,NC,FALSE,attack,Not fleeing,FALSE,-83.388,35.194
01-07-15,shot,,24,M,B,McMinnville,OR,FALSE,attack,Foot,FALSE,-123.168,45.23
01-07-15,shot,gun,32,M,W,Josephine County,OR,FALSE,attack,Car,FALSE,-123.384,42.646
02-07-15,shot,toy weapon,45,M,W,Brockton,MA,TRUE,attack,Not fleeing,FALSE,-71.014,42.053
02-07-15,shot,knife,60,M,A,San Diego,CA,FALSE,other,Not fleeing,FALSE,-117.164,32.99
02-07-15,shot,unarmed,23,M,B,Jacksonville,FL,FALSE,attack,Foot,FALSE,-81.626,30.3
02-07-15,shot,crossbow,59,M,,Meadow Bridge,WV,TRUE,attack,Not fleeing,FALSE,-80.854,37.859
03-07-15,shot,gun,46,M,H,Lancaster,CA,FALSE,attack,Not fleeing,FALSE,-118.187,34.671
03-07-15,shot,gun,33,M,H,Camden,NJ,TRUE,attack,Not fleeing,FALSE,-75.088,39.963
03-07-15,shot,gun,40,M,W,Miami Beach,FL,FALSE,attack,Not fleeing,FALSE,-80.134,25.813
03-07-15,shot and Tasered,knife,27,M,H,West Covina,CA,FALSE,attack,Not fleeing,FALSE,-117.894,34.024
04-07-15,shot,gun,42,M,B,Oklahoma City,OK,FALSE,attack,Foot,FALSE,-97.444,35.414
04-07-15,shot,gun,37,M,W,Morristown,TN,FALSE,attack,Not fleeing,FALSE,-83.28,36.196
04-07-15,shot,gun,23,M,B,Newport News,VA,FALSE,attack,Foot,FALSE,-76.4,36.984
04-07-15,shot,gun,36,M,W,Henderson,NV,FALSE,attack,Not fleeing,FALSE,-115.043,36.057
05-07-15,shot,unarmed,19,M,W,Pleasanton,CA,FALSE,attack,Foot,FALSE,-121.872,37.662
05-07-15,shot,gun,35,M,W,Austin,TX,FALSE,attack,Foot,FALSE,-97.74,30.269
05-07-15,shot,unarmed,43,M,W,Hawaiian Gardens,CA,FALSE,other,Not fleeing,FALSE,-118.071,33.833
05-07-15,shot and Tasered,toy weapon,25,M,W,Austin,TX,TRUE,attack,Not fleeing,FALSE,-97.702,30.38
06-07-15,shot,gun,20,M,W,Oklahoma City,OK,FALSE,attack,Not fleeing,FALSE,-97.576,35.418
06-07-15,shot,knife,42,M,W,Bath,NH,TRUE,other,Not fleeing,TRUE,-71.976,44.153
06-07-15,shot,knife,29,M,B,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.406,34.322
06-07-15,shot and Tasered,knife,42,M,H,Atwater,CA,FALSE,attack,Car,FALSE,-120.579,37.339
06-07-15,shot and Tasered,,31,M,W,Lakewood,CA,TRUE,attack,Other,FALSE,-118.124,33.857
07-07-15,shot,gun,18,M,B,Houston,TX,FALSE,attack,Not fleeing,FALSE,-95.519,29.595
07-07-15,shot,metal pole,33,M,W,Mesa,AZ,FALSE,other,Not fleeing,FALSE,-111.821,33.405
07-07-15,shot,gun,59,M,W,Dallas,TX,FALSE,attack,Not fleeing,FALSE,-96.827,32.758
07-07-15,shot,gun,47,M,H,Bakersfield,CA,FALSE,attack,Not fleeing,FALSE,-119.013,35.307
07-07-15,shot,gun,39,M,H,Edinburg,TX,TRUE,attack,Not fleeing,FALSE,-98.137,26.259
07-07-15,shot,knife,37,M,B,Atlantic City,NJ,FALSE,attack,Foot,FALSE,-74.428,39.369
07-07-15,shot,gun,35,M,W,Sugar Creek,MO,FALSE,attack,Car,FALSE,-94.422,39.137
07-07-15,shot,knife,28,M,W,Elizabethtown,KY,FALSE,other,Not fleeing,FALSE,-85.906,37.718
08-07-15,shot,gun,59,M,W,Beaverton,OR,FALSE,attack,Not fleeing,FALSE,-122.784,45.469
08-07-15,shot,,62,M,W,Ashe County,NC,FALSE,attack,Car,TRUE,-81.426,36.446
09-07-15,shot,gun,50,M,W,Parowan,UT,FALSE,attack,Not fleeing,FALSE,-112.84,37.839
09-07-15,shot,gun,68,M,W,Phoenix,AZ,FALSE,attack,Foot,FALSE,-112.1,33.597
09-07-15,shot,gun,27,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.608,41.759
09-07-15,shot,gun,17,M,W,Boulder Creek,CA,TRUE,attack,Not fleeing,FALSE,-122.127,37.15
