,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
252,04-04-15,shot,gun,17.0,M,B,Zion,IL,False,attack,Foot,False,-87.845,42.452
253,04-04-15,shot,gun,31.0,M,B,Orange,CA,False,attack,Not fleeing,True,-117.852,33.836
254,04-04-15,shot,gun,34.0,M,W,Edgewood,NM,True,attack,Car,False,-106.193,35.056
255,04-04-15,shot and Tasered,unarmed,50.0,M,B,North Charleston,SC,False,other,Foot,False,-80.014,32.899
256,05-04-15,shot,knife,51.0,M,W,Phoenix,AZ,True,other,Not fleeing,False,-112.14399999999999,33.655
257,05-04-15,shot,gun,56.0,M,W,Tehachapi,CA,False,attack,Not fleeing,False,-118.414,35.126999999999995
258,06-04-15,shot,gun,23.0,M,W,Indianapolis,IN,True,attack,Not fleeing,False,-86.273,39.681
259,06-04-15,shot,gun,25.0,M,B,Harvey,LA,False,attack,Foot,False,-90.04799999999999,29.877
260,06-04-15,shot,gun,31.0,M,W,Jefferson County,ID,False,attack,Car,False,-112.04899999999999,43.641999999999996
261,07-04-15,shot,gun,32.0,M,W,Pottawatomie County,OK,False,attack,Car,False,-97.057,35.339
262,08-04-15,shot,gun,60.0,M,W,San Antonio,TX,False,attack,Car,False,-98.427,29.489
263,08-04-15,shot,,42.0,M,B,Valdosta,GA,False,attack,Car,False,-83.333,30.845
264,08-04-15,shot,gun,39.0,M,H,Los Angeles,CA,False,attack,Foot,False,-118.212,34.041
265,08-04-15,shot,knife,28.0,M,A,Sunnyvale,CA,True,other,Not fleeing,False,-121.995,37.404
266,09-04-15,shot,sword,22.0,M,W,Navarre,FL,False,attack,Not fleeing,False,-86.835,30.413
267,09-04-15,shot,gun,29.0,M,B,Monon,IN,False,attack,Car,False,-86.87899999999999,40.879
268,09-04-15,shot,gun,31.0,M,W,Straban Township,PA,True,attack,Not fleeing,False,-77.158,39.859
269,09-04-15,shot,gun,28.0,M,W,Boiling Springs,SC,False,attack,Not fleeing,False,-82.006,35.023
270,09-04-15,shot and Tasered,,54.0,M,,Kellyville,OK,False,attack,Other,False,-96.277,35.954
271,10-04-15,shot,knife,21.0,M,H,Corning,CA,False,attack,Not fleeing,False,-122.20200000000001,39.935
272,10-04-15,shot,gun,38.0,M,W,Topeka,KS,False,attack,Car,False,-95.762,39.054
273,11-04-15,shot,gun,66.0,M,W,Sand Springs,OK,True,attack,Not fleeing,True,-96.134,36.092
274,12-04-15,shot,gun,36.0,M,B,Indianapolis,IN,False,attack,Foot,True,-86.109,39.813
275,12-04-15,shot,machete,83.0,M,W,Oklahoma City,OK,True,other,Not fleeing,False,-97.34,35.404
276,12-04-15,shot,gun,32.0,M,W,Salemburg,NC,True,attack,Car,False,-78.491,35.064
277,13-04-15,shot,gun,27.0,M,H,Alton,IL,False,attack,Not fleeing,False,-90.135,38.891999999999996
278,14-04-15,shot,undetermined,26.0,M,B,DeSoto,TX,False,undetermined,Foot,False,-96.823,32.662
279,14-04-15,shot,machete,31.0,M,W,Jonesboro,AR,True,attack,Not fleeing,False,-90.71799999999999,35.834
280,15-04-15,shot,gun,22.0,M,B,Miami,FL,False,undetermined,Foot,False,-80.212,25.844
281,15-04-15,shot,knife,41.0,M,B,Spartanburg,SC,False,attack,Not fleeing,False,-81.91199999999999,34.904
282,15-04-15,shot,unarmed,41.0,M,B,Houston,TX,False,other,Car,False,-95.17299999999999,29.805999999999997
283,15-04-15,shot,toy weapon,51.0,M,W,Columbia,MO,False,attack,Car,True,-92.32600000000001,38.948
284,15-04-15,shot,gun,72.0,M,W,Cañon City,CO,True,attack,Not fleeing,False,-105.19200000000001,38.446
285,15-04-15,shot,toy weapon,52.0,M,H,Montclair,CA,True,attack,Not fleeing,False,-117.721,34.051
286,16-04-15,shot,knife,47.0,M,H,Shafter,CA,False,other,Not fleeing,False,-119.281,35.5
287,17-04-15,shot,gun,18.0,M,B,Chicago,IL,False,attack,Foot,False,-87.572,41.761
288,17-04-15,shot,gun,29.0,M,H,Hemet,CA,False,attack,Not fleeing,False,-116.954,33.744
289,17-04-15,shot,knife,23.0,M,B,Jennings,MO,True,other,Not fleeing,True,-90.244,38.724000000000004
290,18-04-15,shot,gun,43.0,M,H,Phoenix,AZ,True,attack,Not fleeing,False,-112.039,33.48
291,18-04-15,shot,gun,45.0,M,W,Panama City,FL,False,attack,Not fleeing,False,-85.70200000000001,30.171
292,19-04-15,shot,gun,40.0,M,W,Wilmore,KY,True,attack,Not fleeing,False,-84.66,37.868
293,19-04-15,shot,knife,44.0,M,W,Sidney,NE,False,attack,Not fleeing,False,-102.98299999999999,41.122
294,20-04-15,shot,gun,25.0,M,H,Mission,TX,False,other,Not fleeing,False,-98.35,26.281999999999996
295,21-04-15,shot,unarmed,37.0,M,N,Lakewood,WA,True,other,Foot,False,-122.485,47.16
296,21-04-15,shot,knife,59.0,M,W,Irmo,SC,True,other,Not fleeing,False,-81.2,34.073
297,21-04-15,shot,knife,35.0,M,H,Los Angeles,CA,True,other,Not fleeing,False,-118.205,34.071999999999996
298,21-04-15,shot,,35.0,M,B,Trenton,NJ,False,attack,Not fleeing,False,-74.252,40.713
299,22-04-15,shot,unarmed,18.0,M,B,Portsmouth,VA,False,undetermined,Not fleeing,False,-76.34,36.83
300,22-04-15,shot,knife,51.0,M,H,Bisbee,AZ,False,other,Not fleeing,False,-109.917,31.401
301,22-04-15,shot,gun,30.0,M,W,Queens,NY,True,attack,Foot,False,-73.794,40.71
302,22-04-15,shot,gun,31.0,M,B,Fort Worth,TX,False,attack,Foot,False,-97.304,32.769
303,22-04-15,shot,gun,39.0,M,A,Eldorado Springs,CO,False,attack,Not fleeing,False,-105.257,39.938
304,23-04-15,shot,gun,26.0,M,W,Sylmar,CA,True,attack,Not fleeing,False,-118.43799999999999,34.323
305,23-04-15,shot,gun,51.0,M,W,Rufe,OK,False,attack,Not fleeing,False,-95.15700000000001,34.133
306,23-04-15,shot,unarmed,19.0,M,H,Long Beach,CA,False,other,Not fleeing,False,-118.17399999999999,33.781
307,24-04-15,shot,,46.0,F,W,Windsor,CA,False,attack,Car,False,-122.792,38.375
308,24-04-15,shot,gun,49.0,M,W,Eugene,OR,False,attack,Not fleeing,False,-122.99700000000001,44.913999999999994
309,24-04-15,shot,gun,63.0,M,W,Miami,OK,False,attack,Car,False,-94.887,36.897
310,24-04-15,shot,gun,20.0,M,B,Trinidad,CO,False,attack,Foot,True,-104.493,37.176
311,25-04-15,shot,machete,25.0,M,W,Victoria,TX,True,other,Not fleeing,True,-97.001,28.878
312,25-04-15,shot,unarmed,24.0,M,B,New York,NY,True,attack,Foot,False,-73.982,40.725
313,25-04-15,shot,knife,58.0,M,W,Clermont,FL,True,other,Not fleeing,False,-81.812,28.566999999999997
314,26-04-15,shot,unarmed,29.0,M,W,Bunch,OK,False,attack,Not fleeing,False,-94.772,35.745
315,26-04-15,shot,gun,76.0,M,W,Kings County,CA,False,attack,Not fleeing,False,-119.601,36.211
316,26-04-15,shot,gun,45.0,M,W,Fountain Valley,CA,False,attack,Not fleeing,False,-117.956,33.696
317,27-04-15,shot,hammer,20.0,M,B,Detroit,MI,False,other,Not fleeing,False,-83.236,42.36600000000001
318,28-04-15,shot,gun,58.0,M,W,Mansfield,OH,False,attack,Not fleeing,False,-82.516,40.739000000000004
319,28-04-15,shot,gun,21.0,M,B,New Orleans,LA,False,attack,Not fleeing,True,-89.96600000000001,30.019000000000002
320,28-04-15,shot,gun,27.0,M,W,Marion,IL,True,attack,Not fleeing,False,-88.941,37.731
321,29-04-15,shot,knife,26.0,M,W,Chickasha,OK,False,other,Foot,False,-97.949,35.04
322,29-04-15,shot,gun,33.0,M,H,Mesa,AZ,True,attack,Not fleeing,False,-111.8,33.39
323,29-04-15,shot,gun,27.0,M,H,Elk Grove,CA,False,attack,Not fleeing,False,-121.492,38.37
324,29-04-15,shot,gun,25.0,F,B,Atlanta,GA,False,attack,Not fleeing,False,-84.39,33.751999999999995
325,29-04-15,shot,gun,53.0,M,B,Emporia,VA,True,attack,Not fleeing,False,-77.502,36.611
326,29-04-15,shot,gun,53.0,M,W,Nashville,TN,True,attack,Not fleeing,False,-86.779,36.054
327,30-04-15,shot,unarmed,42.0,M,O,San Diego,CA,True,other,Not fleeing,True,-117.206,32.754
328,30-04-15,shot and Tasered,metal object,22.0,M,H,El Paso,TX,False,other,Not fleeing,False,-106.34200000000001,31.694000000000003
329,02-05-15,shot,gun,52.0,M,W,Smyrna,DE,False,attack,Not fleeing,True,-75.60300000000001,39.28
330,03-05-15,shot,gun,36.0,M,W,Roosevelt,UT,True,attack,Not fleeing,True,-109.99600000000001,40.306
331,03-05-15,shot,gun,30.0,M,B,Garland,TX,False,attack,Not fleeing,False,-96.64200000000001,32.958
332,03-05-15,shot,gun,34.0,M,O,Garland,TX,False,attack,Not fleeing,False,-96.64200000000001,32.958
333,03-05-15,shot,gun,44.0,M,H,Albuquerque,NM,False,attack,Not fleeing,False,-106.68700000000001,35.052
334,03-05-15,shot,gun,53.0,M,W,Chavies,KY,False,attack,Not fleeing,False,-83.245,37.38
335,04-05-15,shot,toy weapon,36.0,M,W,Kennewick,WA,True,attack,Not fleeing,False,-119.16799999999999,46.202
336,05-05-15,shot,unarmed,29.0,M,B,Venice,CA,False,attack,Not fleeing,True,-118.47200000000001,33.988
337,05-05-15,shot,knife,32.0,M,A,South El Monte,CA,False,attack,Not fleeing,False,-118.044,34.054
338,05-05-15,shot,gun,46.0,M,W,Pulaski,VA,True,attack,Not fleeing,False,-80.74600000000001,37.058
339,06-05-15,shot,gun,18.0,M,W,Wake Forest,NC,False,attack,Car,False,-78.52600000000001,35.951
340,07-05-15,shot,knife,72.0,M,,Lawrenceville,GA,True,other,Not fleeing,False,-84.087,33.933
341,07-05-15,shot,knife,38.0,M,W,Beacon,NY,False,other,Car,False,-73.98,41.518
342,07-05-15,shot,,21.0,M,B,Cerritos,CA,False,attack,Car,False,-118.05,33.874
343,08-05-15,shot,sword,35.0,M,W,Kearny,AZ,False,attack,Not fleeing,False,-110.92299999999999,33.079
344,08-05-15,shot,gun,58.0,M,W,Constantia,NY,True,attack,Not fleeing,False,-76.008,43.266000000000005
345,08-05-15,shot,gun,48.0,M,B,Harvey,LA,False,attack,Not fleeing,False,-90.072,29.86
346,08-05-15,shot,,31.0,M,B,Fridley,MN,False,attack,Car,False,-93.266,45.07
347,10-05-15,shot,gun,47.0,M,W,Tacoma,WA,False,attack,Not fleeing,False,-122.48899999999999,47.229
348,10-05-15,shot,,34.0,M,B,Landover,MD,False,other,Car,False,-76.875,38.902
349,11-05-15,shot,,30.0,M,B,Fort Worth,TX,False,attack,Car,False,-97.395,32.661
350,11-05-15,shot,knife,28.0,M,W,St. Augustine,FL,True,other,Not fleeing,False,-81.48100000000001,29.973000000000003
351,12-05-15,shot,gun,28.0,M,B,Jacksonville,FL,False,other,Foot,False,-81.73899999999999,30.213
352,12-05-15,shot,undetermined,40.0,M,W,Rancho Santa Margarita,CA,True,other,Not fleeing,False,-117.613,33.655
353,12-05-15,shot and Tasered,gun,46.0,M,O,Honolulu,HI,False,attack,Not fleeing,False,-157.862,21.31
354,14-05-15,shot,gun,37.0,M,W,Portage,MI,True,attack,Car,False,-85.641,42.229
355,14-05-15,shot,gun,53.0,M,W,St. Augustine,FL,True,attack,Not fleeing,False,-81.278,29.85
356,15-05-15,shot,gun,41.0,M,W,Rockford,IL,True,attack,Not fleeing,False,-89.069,42.25
357,15-05-15,shot,toy weapon,42.0,M,W,Sacramento,CA,True,attack,Not fleeing,False,-121.434,38.552
358,16-05-15,shot,gun,45.0,M,B,Harvey,IL,False,attack,Foot,False,-87.634,41.603
359,17-05-15,shot,gun,34.0,M,W,San Diego,CA,True,attack,Foot,True,-117.154,32.802
360,17-05-15,shot,gun,18.0,M,W,St. Petersburg,FL,True,attack,Not fleeing,False,-82.65899999999999,27.82
361,17-05-15,shot,sword,27.0,M,W,Ruidoso,NM,False,other,Not fleeing,False,-105.67299999999999,33.357
362,19-05-15,shot,unarmed,54.0,M,H,Arlington,VA,False,attack,Not fleeing,False,-77.105,38.873000000000005
363,19-05-15,shot,gun,35.0,M,W,Cabot,AR,False,attack,Not fleeing,False,-92.008,34.967
364,19-05-15,shot,gun,17.0,M,W,Grand Junction,CO,False,attack,Other,False,-108.556,39.074
365,20-05-15,shot,gun,29.0,M,B,Lancaster,PA,False,attack,Not fleeing,False,-76.3,40.042
366,20-05-15,shot,gun,38.0,M,B,Owensboro,KY,False,attack,Not fleeing,False,-87.12299999999999,37.724000000000004
367,20-05-15,shot,gun,26.0,M,B,Omaha,NE,False,attack,Not fleeing,False,-95.95700000000001,41.324
368,20-05-15,shot and Tasered,knife,52.0,M,W,Green,OH,False,other,Not fleeing,False,-81.429,40.965
369,20-05-15,shot and Tasered,knife,39.0,F,W,Gillette,WY,False,other,Car,False,-105.45,44.302
370,21-05-15,shot,gun,22.0,M,H,El Paso,TX,True,undetermined,Not fleeing,False,-106.42299999999999,31.904
371,21-05-15,shot,knife,29.0,M,B,Ft. Lauderdale,FL,False,attack,Not fleeing,False,-80.184,26.107
372,21-05-15,shot,knife,43.0,M,W,North Charleston,SC,False,attack,Not fleeing,False,-80.078,32.858000000000004
373,21-05-15,shot,knife,24.0,M,H,Hackensack,NJ,True,other,Not fleeing,False,-74.041,40.900999999999996
374,21-05-15,shot,gun,32.0,M,B,Charleston,SC,False,attack,Not fleeing,False,-79.938,32.778
375,22-05-15,shot,toy weapon,40.0,M,W,Somerset,PA,False,attack,Not fleeing,False,-79.075,40.033
376,23-05-15,shot,gun,47.0,M,W,Sedalia,MO,False,attack,Not fleeing,False,-93.515,38.658
377,23-05-15,shot,gun,40.0,M,W,Eagar,AZ,False,attack,Car,False,-109.33,34.094
378,23-05-15,shot,gun,25.0,M,B,Detroit,MI,True,attack,Not fleeing,False,-83.18700000000001,42.386
379,25-05-15,shot,gun,31.0,F,W,Austin,TX,True,attack,Not fleeing,False,-97.721,30.331999999999997
380,25-05-15,shot,knife,36.0,M,B,Huntsville,AL,True,attack,Not fleeing,False,-86.564,34.614000000000004
381,26-05-15,shot,gun,51.0,M,B,Queens,NY,False,attack,Not fleeing,False,-73.889,40.657
382,26-05-15,shot,undetermined,24.0,M,W,Bossier City,LA,False,attack,Not fleeing,False,-93.708,32.516999999999996
383,26-05-15,shot,gun,62.0,M,W,Snohomish,WA,True,attack,Not fleeing,False,-122.014,47.838
384,27-05-15,shot,knife,39.0,M,W,Ideal Beach,NJ,False,attack,Not fleeing,False,-74.113,40.444
385,27-05-15,shot,toy weapon,24.0,M,W,Edmond,OK,True,attack,Not fleeing,False,-97.455,35.634
386,27-05-15,shot,knife,57.0,M,W,Rockville,GA,True,attack,Not fleeing,False,-83.206,33.344
387,27-05-15,shot and Tasered,unarmed,20.0,M,O,Long Beach,CA,False,other,Not fleeing,False,-118.139,33.785
388,27-05-15,shot and Tasered,screwdriver,33.0,M,W,Alpine,CA,True,other,Not fleeing,False,-116.699,32.751
389,28-05-15,shot,gun,60.0,M,W,Lancaster,SC,False,attack,Not fleeing,False,-80.797,34.794000000000004
390,28-05-15,shot,gun,32.0,M,B,Northglenn,CO,False,attack,Not fleeing,False,-104.976,39.894
391,28-05-15,shot,gun,40.0,M,B,Carrollton,GA,False,attack,Not fleeing,False,-85.04899999999999,33.59
392,28-05-15,shot and Tasered,lawn mower blade,18.0,M,W,Trenton,MI,False,attack,Not fleeing,False,-83.21600000000001,42.14
393,29-05-15,shot,knife,36.0,M,B,Lyndhurst,NJ,False,other,Not fleeing,False,-74.125,40.812
394,29-05-15,shot,gun,35.0,M,W,Okmulgee County,OK,False,attack,Not fleeing,False,-95.891,35.842
395,29-05-15,shot,gun,55.0,M,W,Wilderville,OR,False,attack,Not fleeing,False,-123.446,42.36
396,30-05-15,shot,unarmed,19.0,M,W,Cottonwood,AZ,False,attack,Foot,False,-111.986,34.69
397,30-05-15,shot,toy weapon,39.0,M,H,Nashville,TN,False,attack,Not fleeing,False,-86.709,36.126
398,31-05-15,shot,gun,40.0,M,,Medford,OR,True,attack,Not fleeing,False,-122.83200000000001,42.31100000000001
399,31-05-15,shot,toy weapon,47.0,M,W,Palestine,TX,False,attack,Not fleeing,True,-95.616,31.734
400,01-06-15,shot,gun,23.0,M,W,Greece,NY,True,attack,Other,False,-77.694,43.208
401,02-06-15,shot,knife,26.0,M,B,Roslindale,MA,False,other,Not fleeing,False,-71.14,42.276
402,02-06-15,shot,knife,26.0,M,W,Azle,TX,True,attack,Not fleeing,False,-97.51700000000001,32.869
403,03-06-15,shot,gun,18.0,M,H,Ellis County,TX,True,attack,Car,False,-96.86399999999999,32.301
404,03-06-15,shot,knife,33.0,M,H,Fuqua,TX,False,other,Car,False,-95.214,29.619
405,03-06-15,shot,gun,56.0,M,W,Byram,NJ,True,attack,Not fleeing,False,-74.741,40.953
406,03-06-15,shot,gun,46.0,M,H,Delano,CA,False,attack,Car,False,-119.223,35.787
407,03-06-15,shot and Tasered,unarmed,36.0,M,H,Los Lunas,NM,False,attack,Not fleeing,False,-106.756,34.751
408,05-06-15,shot,gun,50.0,M,H,Santa Maria,CA,False,attack,Not fleeing,False,-120.439,34.97
409,05-06-15,shot,vehicle,45.0,F,W,Morgantown,WV,False,other,Car,False,-79.907,39.623000000000005
410,06-06-15,shot,gun,53.0,M,W,North Port,FL,False,attack,Not fleeing,False,-82.25,27.059
411,06-06-15,shot,gun,45.0,M,H,Watsonsville,CA,False,attack,Foot,False,-121.751,36.905
412,06-06-15,shot,box cutter,42.0,M,W,Midland,TX,True,other,Not fleeing,False,-102.139,32.009
413,06-06-15,shot,gun,27.0,M,H,Strasburg,CO,False,attack,Car,False,-104.32600000000001,39.734
414,06-06-15,shot and Tasered,gun,30.0,M,B,Oakland,CA,False,attack,Not fleeing,True,-122.243,37.809
415,07-06-15,shot,gun,36.0,M,W,Melbourne,FL,False,attack,Not fleeing,False,-80.60600000000001,28.084
416,07-06-15,shot,gun,58.0,M,W,Woodland,WA,True,attack,Not fleeing,False,-122.75,45.903
417,08-06-15,shot,gun,54.0,M,,Beech Grove,IN,True,attack,Not fleeing,False,-86.086,39.722
418,08-06-15,shot,knife,30.0,M,H,Anaheim,CA,True,other,Not fleeing,True,-117.92200000000001,33.847
419,08-06-15,shot,gun,69.0,M,W,Sun City,AZ,True,attack,Not fleeing,False,-112.257,33.631
420,09-06-15,shot,unarmed,30.0,M,W,Findlay,OH,False,attack,Not fleeing,False,-83.662,41.037
421,09-06-15,shot,gun,45.0,M,W,Tomball,TX,False,attack,Car,False,-95.617,30.031
422,09-06-15,shot,gun,22.0,M,B,Cincinnati,OH,False,attack,Not fleeing,False,-84.546,39.164
423,09-06-15,shot,unarmed,28.0,M,W,Des Moines,IA,False,other,Car,False,-93.698,41.623000000000005
424,10-06-15,shot,gun,19.0,M,B,Bronx,NY,False,attack,Not fleeing,False,-73.896,40.856
425,11-06-15,shot,gun,40.0,M,B,Pompano Beach,FL,False,attack,Not fleeing,False,-80.105,26.276
426,11-06-15,shot,gun,86.0,M,,Columbia,TN,True,attack,Not fleeing,False,-86.943,35.633
427,11-06-15,shot,undetermined,46.0,M,B,Miami,FL,False,other,Not fleeing,False,-80.2,25.787
428,11-06-15,shot,gun,28.0,M,H,Bexar County,TX,True,attack,Not fleeing,False,-98.355,29.523000000000003
429,11-06-15,shot,knife,22.0,M,H,Hackensack,NJ,True,other,Not fleeing,False,-74.04,40.907
430,12-06-15,shot,toy weapon,17.0,F,W,Kokomo,IN,True,attack,Not fleeing,False,-86.165,40.469
431,13-06-15,shot,gun,46.0,M,W,Fort Wayne,IN,False,attack,Not fleeing,False,-85.156,41.098
432,13-06-15,shot,flagpole,35.0,M,B,Louisville,KY,False,other,Not fleeing,False,-85.76,38.235
433,13-06-15,shot,guns and explosives,35.0,M,W,Hutchins,TX,True,attack,Not fleeing,False,-96.708,32.648
434,14-06-15,shot,,28.0,M,H,Stockton,CA,False,attack,Car,False,-121.34299999999999,37.977
435,14-06-15,shot,gun,15.0,M,W,Cocoa,FL,True,attack,Not fleeing,False,-80.792,28.36
436,15-06-15,shot,unarmed,22.0,M,B,South Lake Tahoe,CA,False,other,Foot,False,-119.95100000000001,38.951
437,16-06-15,shot,gun,28.0,M,H,Visalia,CA,False,attack,Not fleeing,False,-119.31299999999999,36.305
438,16-06-15,shot,gun,31.0,M,N,Wood Lake,ND,False,attack,Not fleeing,False,-98.863,47.937
439,17-06-15,shot,gun,40.0,F,W,Clanton,AL,False,attack,Car,False,-86.625,32.885999999999996
440,17-06-15,shot,gun,48.0,M,W,Hobbs,NM,True,attack,Not fleeing,False,-103.135,32.732
441,18-06-15,shot,knife,58.0,M,W,Coney Island,NY,False,attack,Foot,False,-73.968,40.576
442,19-06-15,shot,knife,44.0,M,H,Boston,MA,True,other,Foot,False,-71.101,42.351000000000006
443,19-06-15,shot,gun,21.0,M,B,Cincinnati,OH,True,attack,Not fleeing,False,-84.39399999999999,39.156
444,19-06-15,shot,gun,50.0,M,H,Greeley,CO,False,attack,Not fleeing,False,-104.704,40.427
445,20-06-15,shot,gun,23.0,M,B,Chicago,IL,False,attack,Foot,False,-87.573,41.766000000000005
446,21-06-15,shot,unarmed,24.0,M,H,Azusa,CA,True,other,Not fleeing,False,-117.9,34.129
447,21-06-15,shot,cordless drill,49.0,M,W,Houston,TX,True,other,Not fleeing,False,-95.44200000000001,30.03
448,22-06-15,shot,gun,60.0,M,W,Ronda,NC,False,attack,Foot,False,-80.887,36.229
449,22-06-15,shot,gun,35.0,M,H,Citrus Heights,CA,False,attack,Not fleeing,False,-121.29,38.677
450,22-06-15,shot,gun,29.0,M,W,Augusta,GA,True,attack,Not fleeing,False,-82.02,33.415
451,22-06-15,shot,gun,20.0,M,B,Pittsburgh,PA,False,attack,Car,False,-80.005,40.409
452,23-06-15,shot,unarmed,34.0,M,W,Indianapolis,IN,False,other,Car,False,-86.12,39.826
453,23-06-15,shot,knife,22.0,M,W,Hutchinson,KS,False,attack,Not fleeing,False,-97.944,38.063
454,23-06-15,shot,knife,49.0,M,W,Weatherford,TX,True,other,Foot,False,-97.795,32.736
455,23-06-15,shot,gun,32.0,M,W,Omaha,NE,False,attack,Not fleeing,False,-96.15799999999999,41.278
456,24-06-15,shot,gun,26.0,M,B,York County,VA,False,attack,Not fleeing,True,-76.517,37.179
457,25-06-15,shot,unarmed,41.0,M,B,Owings Mills,MD,True,other,Not fleeing,False,-76.806,39.411
458,25-06-15,shot,gun,61.0,M,W,Fresno,CA,False,attack,Not fleeing,False,-119.65899999999999,37.08
459,26-06-15,shot,gun,49.0,M,W,Malone,NY,False,attack,Other,False,-74.285,44.743
460,26-06-15,shot,gun,28.0,M,H,San Antonio,TX,False,other,Foot,False,-98.64,29.418000000000003
461,27-06-15,shot,gun,35.0,M,W,Tahlequah,OK,False,attack,Not fleeing,True,-94.979,35.909
462,28-06-15,shot,toy weapon,29.0,M,W,Portland,OR,False,attack,Not fleeing,False,-122.536,45.536
463,29-06-15,shot,gun,51.0,M,W,Edinburg,NY,True,attack,Not fleeing,False,-74.069,43.208
464,30-06-15,shot,gun,52.0,M,W,Franklin,NC,False,attack,Not fleeing,False,-83.38799999999999,35.194
465,01-07-15,shot,,24.0,M,B,McMinnville,OR,False,attack,Foot,False,-123.16799999999999,45.23
466,01-07-15,shot,gun,32.0,M,W,Josephine County,OR,False,attack,Car,False,-123.384,42.646
467,02-07-15,shot,toy weapon,45.0,M,W,Brockton,MA,True,attack,Not fleeing,False,-71.014,42.053000000000004
468,02-07-15,shot,knife,60.0,M,A,San Diego,CA,False,other,Not fleeing,False,-117.164,32.99
469,02-07-15,shot,unarmed,23.0,M,B,Jacksonville,FL,False,attack,Foot,False,-81.626,30.3
470,02-07-15,shot,crossbow,59.0,M,,Meadow Bridge,WV,True,attack,Not fleeing,False,-80.854,37.859
471,03-07-15,shot,gun,46.0,M,H,Lancaster,CA,False,attack,Not fleeing,False,-118.18700000000001,34.671
472,03-07-15,shot,gun,33.0,M,H,Camden,NJ,True,attack,Not fleeing,False,-75.08800000000001,39.963
473,03-07-15,shot,gun,40.0,M,W,Miami Beach,FL,False,attack,Not fleeing,False,-80.134,25.813000000000002
474,03-07-15,shot and Tasered,knife,27.0,M,H,West Covina,CA,False,attack,Not fleeing,False,-117.89399999999999,34.024
475,04-07-15,shot,gun,42.0,M,B,Oklahoma City,OK,False,attack,Foot,False,-97.444,35.414
476,04-07-15,shot,gun,37.0,M,W,Morristown,TN,False,attack,Not fleeing,False,-83.28,36.196
477,04-07-15,shot,gun,23.0,M,B,Newport News,VA,False,attack,Foot,False,-76.4,36.984
478,04-07-15,shot,gun,36.0,M,W,Henderson,NV,False,attack,Not fleeing,False,-115.04299999999999,36.056999999999995
479,05-07-15,shot,unarmed,19.0,M,W,Pleasanton,CA,False,attack,Foot,False,-121.87200000000001,37.662
